time,src_ip,dst_ip,protocol,length,src_port,dst_port,label
1774576405.535686700,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.538375700,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.538698000,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.541289100,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.541925300,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.544718100,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.545025800,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.547627900,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.547969000,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.550579100,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.550972000,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.553906400,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.554697400,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.557239400,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.557548900,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.560076700,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.560554900,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.563375000,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.563927700,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.568119400,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.568459500,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.572384400,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.572996200,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.577122900,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.577562800,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.580086800,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.580544800,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.583413200,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.583970200,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.586577700,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.587075400,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.589522800,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.589942800,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.592798100,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.593468900,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.597053600,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.597529500,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.600867300,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.601410400,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.604719500,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.605102800,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.649247700,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.650544300,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.657813700,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.658355900,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.663963100,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.664948800,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.669204000,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.669886200,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.673377900,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.673732700,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.676662700,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.677067600,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.679723800,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.680146200,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.682707600,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.683007100,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.685662600,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.685978800,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.689070400,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.689523900,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.692461200,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.692945400,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.695799500,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.696165100,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.698851700,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.699527600,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.702799100,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.703555900,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.706464700,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.706878900,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.711129400,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.711686900,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.714906400,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.715319900,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.717989300,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.718389200,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.721329000,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.721849000,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.727097200,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.727494500,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.729881800,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.730225700,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.733648100,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.735193000,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.738016600,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.738504300,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.741298400,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.741830100,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.745843500,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.746260800,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.749427100,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.750236700,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.753614000,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.754120600,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.758041200,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.758380400,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576405.760784400,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576405.761163000,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576406.215731300,192.168.159.130,192.168.159.1,DNS,93,46874,53,1
1774576406.215909000,192.168.159.130,192.168.159.1,DNS,93,46874,53,1
1774576410.059888700,,,ARP,42,,,1
1774576410.060208300,,,ARP,60,,,1
1774576410.624761200,,,ARP,60,,,1
1774576410.625364300,,,ARP,42,,,1
1774576411.221623700,192.168.159.130,192.168.159.1,DNS,93,46874,53,1
1774576411.221827000,192.168.159.130,192.168.159.1,DNS,93,46874,53,1
1774576416.227982900,192.168.159.130,192.168.159.1,DNS,81,45597,53,1
1774576416.228239600,192.168.159.130,192.168.159.1,DNS,81,45597,53,1
1774576416.256257500,,,ARP,60,,,1
1774576416.256829600,,,ARP,42,,,1
1774576417.035386700,192.168.159.128,192.168.159.1,DNS,70,64354,53,1
1774576418.044487900,192.168.159.128,192.168.159.1,DNS,70,64354,53,1
1774576419.048490300,192.168.159.128,192.168.159.1,DNS,70,64354,53,1
1774576421.057057700,192.168.159.128,192.168.159.1,DNS,70,64354,53,1
1774576421.234036300,192.168.159.130,192.168.159.1,DNS,81,45597,53,1
1774576421.234263200,192.168.159.130,192.168.159.1,DNS,81,45597,53,1
1774576425.060158100,192.168.159.128,192.168.159.1,DNS,70,64354,53,1
1774576426.239767800,192.168.159.130,192.168.159.1,DNS,93,35811,53,1
1774576426.239842400,192.168.159.130,192.168.159.1,DNS,93,35811,53,1
1774576429.124526000,192.168.159.128,192.168.159.1,DNS,76,62687,53,1
1774576429.126101200,192.168.159.128,192.168.159.1,DNS,76,53270,53,1
1774576430.124865700,192.168.159.128,192.168.159.1,DNS,76,62687,53,1
1774576430.141174800,192.168.159.128,192.168.159.1,DNS,76,53270,53,1
1774576431.245486600,192.168.159.130,192.168.159.1,DNS,93,35811,53,1
1774576431.245569900,192.168.159.130,192.168.159.1,DNS,93,35811,53,1
1774576432.133044500,192.168.159.128,192.168.159.1,DNS,76,62687,53,1
1774576432.148643200,192.168.159.128,192.168.159.1,DNS,76,53270,53,1
1774576436.252952600,192.168.159.130,192.168.159.1,DNS,81,42101,53,1
1774576436.253078500,192.168.159.130,192.168.159.1,DNS,81,42101,53,1
1774576439.091488700,192.168.159.128,192.168.159.1,DNS,70,52621,53,1
1774576440.095949500,192.168.159.128,192.168.159.1,DNS,70,52621,53,1
1774576441.106412500,192.168.159.128,192.168.159.1,DNS,70,52621,53,1
1774576441.258565100,192.168.159.130,192.168.159.1,DNS,81,42101,53,1
1774576441.258682800,192.168.159.130,192.168.159.1,DNS,81,42101,53,1
1774576443.122594900,192.168.159.128,192.168.159.1,DNS,70,52621,53,1
1774576444.137428000,192.168.159.128,192.168.159.1,DNS,76,56881,53,1
1774576445.147454400,192.168.159.128,192.168.159.1,DNS,76,56881,53,1
1774576446.056660400,,,ARP,42,,,1
1774576446.057306300,,,ARP,42,,,1
1774576446.264549200,192.168.159.130,192.168.159.1,DNS,93,38342,53,1
1774576446.264692000,192.168.159.130,192.168.159.1,DNS,93,38342,53,1
1774576447.131445900,192.168.159.128,192.168.159.1,DNS,70,52621,53,1
1774576447.163831000,192.168.159.128,192.168.159.1,DNS,76,56881,53,1
1774576451.171089800,192.168.159.128,192.168.159.1,DNS,76,59711,53,1
1774576451.270002900,192.168.159.130,192.168.159.1,DNS,93,38342,53,1
1774576451.270080300,192.168.159.130,192.168.159.1,DNS,93,38342,53,1
1774576451.329508300,,,ARP,60,,,1
1774576451.330763300,,,ARP,42,,,1
1774576452.173502300,192.168.159.128,192.168.159.1,DNS,76,59711,53,1
1774576454.183941700,192.168.159.128,192.168.159.1,DNS,76,59711,53,1
1774576456.277026000,192.168.159.130,192.168.159.1,DNS,81,45156,53,1
1774576456.277222500,192.168.159.130,192.168.159.1,DNS,81,45156,53,1
1774576461.164834600,192.168.159.128,192.168.159.1,DNS,70,63568,53,1
1774576461.282606900,192.168.159.130,192.168.159.1,DNS,81,45156,53,1
1774576461.282858900,192.168.159.130,192.168.159.1,DNS,81,45156,53,1
1774576462.174251200,192.168.159.128,192.168.159.1,DNS,70,63568,53,1
1774576463.177692300,192.168.159.128,192.168.159.1,DNS,70,63568,53,1
1774576463.840829400,,,ICMPV6,62,,,1
1774576465.181405300,192.168.159.128,192.168.159.1,DNS,70,63568,53,1
1774576466.288314500,192.168.159.130,192.168.159.1,DNS,93,58379,53,1
1774576466.288468200,192.168.159.130,192.168.159.1,DNS,93,58379,53,1
1774576469.196258100,192.168.159.128,192.168.159.1,DNS,70,63568,53,1
1774576471.293803100,192.168.159.130,192.168.159.1,DNS,93,58379,53,1
